model: model_weights_3959.pth, episode: 6, episode_steps: 114
model: model_weights_3959.pth, episode: 7, episode_steps: 77
model: model_weights_3959.pth, episode: 8, episode_steps: 106
model: model_weights_3959.pth, episode: 9, episode_steps: 116
model: model_weights_3959.pth, episode: 10, episode_steps: 116
model: model_weights_3959.pth, episode: 11, episode_steps: 115
model: model_weights_3959.pth, episode: 12, episode_steps: 119
model: model_weights_3959.pth, episode: 13, episode_steps: 116
model: model_weights_3959.pth, episode: 14, episode_steps: 117
model: model_weights_3959.pth, episode: 15, episode_steps: 113
model: model_weights_3959.pth, episode: 16, episode_steps: 87
model: model_weights_3959.pth, episode: 17, episode_steps: 114
model: model_weights_3959.pth, episode: 18, episode_steps: 128
model: model_weights_3959.pth, episode: 19, episode_steps: 118
model: model_weights_3959.pth, average_steps: 115.15, std: 12.662049597122893
model: model_weights_8389.pth, episode: 0, episode_steps: 156
model: model_weights_8389.pth, episode: 1, episode_steps: 135
model: model_weights_8389.pth, episode: 2, episode_steps: 164
model: model_weights_8389.pth, episode: 3, episode_steps: 167
model: model_weights_8389.pth, episode: 4, episode_steps: 133
model: model_weights_8389.pth, episode: 5, episode_steps: 133
model: model_weights_8389.pth, episode: 6, episode_steps: 136
model: model_weights_8389.pth, episode: 7, episode_steps: 157
model: model_weights_8389.pth, episode: 8, episode_steps: 129
model: model_weights_8389.pth, episode: 9, episode_steps: 316
model: model_weights_8389.pth, episode: 10, episode_steps: 126
model: model_weights_8389.pth, episode: 11, episode_steps: 172
model: model_weights_8389.pth, episode: 12, episode_steps: 127
model: model_weights_8389.pth, episode: 13, episode_steps: 189
model: model_weights_8389.pth, episode: 14, episode_steps: 126
model: model_weights_8389.pth, episode: 15, episode_steps: 147
model: model_weights_8389.pth, episode: 16, episode_steps: 128
model: model_weights_8389.pth, episode: 17, episode_steps: 128
model: model_weights_8389.pth, episode: 18, episode_steps: 126
model: model_weights_8389.pth, episode: 19, episode_steps: 127
model: model_weights_8389.pth, average_steps: 151.1, std: 42.01773435110466
model: model_weights_8109.pth, episode: 0, episode_steps: 100
model: model_weights_8109.pth, episode: 1, episode_steps: 197
model: model_weights_8109.pth, episode: 2, episode_steps: 109
model: model_weights_8109.pth, episode: 3, episode_steps: 74
model: model_weights_8109.pth, episode: 4, episode_steps: 102
model: model_weights_8109.pth, episode: 5, episode_steps: 99
model: model_weights_8109.pth, episode: 6, episode_steps: 102
model: model_weights_8109.pth, episode: 7, episode_steps: 86
model: model_weights_8109.pth, episode: 8, episode_steps: 86
model: model_weights_8109.pth, episode: 9, episode_steps: 100
model: model_weights_8109.pth, episode: 10, episode_steps: 182
model: model_weights_8109.pth, episode: 11, episode_steps: 73
model: model_weights_8109.pth, episode: 12, episode_steps: 113
model: model_weights_8109.pth, episode: 13, episode_steps: 111
model: model_weights_8109.pth, episode: 14, episode_steps: 74
